id,user_id,workout_id,tanggal,state_snapshot,mood,strategi,feedback,next_state,created_at,updated_at,reward
20,14,2,2025-07-22,"{
    ""usia"": ""Dewasa"",
    ""jenis_kelamin"": ""Pria"",
    ""kategori_bmi"": ""Berat badan normal"",
    ""kondisi_kesehatan"": ""Normal"",
    ""tingkat_kebugaran"": ""Sedang"",
    ""jenis_olahraga_favorit"": ""Kardio"",
    ""tujuan_workout"": ""Meningkatkan Kebugaran Kardiovaskular"",
    ""durasi_latihan"": ""<=30 menit"",
    ""kelengkapan_alat"": ""Dasar"",
    ""mood"": ""Bagus"",
    ""user_id"": 14
}",Bagus,explore,5,"{
    ""usia"": ""Dewasa"",
    ""jenis_kelamin"": ""Pria"",
    ""kategori_bmi"": ""Berat badan normal"",
    ""kondisi_kesehatan"": ""Normal"",
    ""tingkat_kebugaran"": ""Sedang"",
    ""jenis_olahraga_favorit"": ""Kardio"",
    ""tujuan_workout"": ""Meningkatkan Kebugaran Kardiovaskular"",
    ""durasi_latihan"": ""<=30 menit"",
    ""kelengkapan_alat"": ""Dasar""
}",2025-07-22 13:19:40,2025-07-22 13:19:43,0
21,15,35,2025-07-22,"{
    ""usia"": ""Dewasa"",
    ""jenis_kelamin"": ""Pria"",
    ""kategori_bmi"": ""Berat badan normal"",
    ""kondisi_kesehatan"": ""Normal"",
    ""tingkat_kebugaran"": ""Sedang"",
    ""jenis_olahraga_favorit"": ""Kardio"",
    ""tujuan_workout"": ""Menurunkan Berat Badan"",
    ""durasi_latihan"": ""<=30 menit"",
    ""kelengkapan_alat"": ""Tidak ada"",
    ""mood"": ""Bagus"",
    ""user_id"": 15
}",Bagus,explore,5,"{
    ""usia"": ""Dewasa"",
    ""jenis_kelamin"": ""Pria"",
    ""kategori_bmi"": ""Berat badan normal"",
    ""kondisi_kesehatan"": ""Normal"",
    ""tingkat_kebugaran"": ""Sedang"",
    ""jenis_olahraga_favorit"": ""Kardio"",
    ""tujuan_workout"": ""Menurunkan Berat Badan"",
    ""durasi_latihan"": ""<=30 menit"",
    ""kelengkapan_alat"": ""Tidak ada""
}",2025-07-22 13:21:08,2025-07-22 13:21:27,0
22,15,37,2025-07-22,"{
    ""usia"": ""Dewasa"",
    ""jenis_kelamin"": ""Pria"",
    ""kategori_bmi"": ""Berat badan normal"",
    ""kondisi_kesehatan"": ""Normal"",
    ""tingkat_kebugaran"": ""Sedang"",
    ""jenis_olahraga_favorit"": ""Kardio"",
    ""tujuan_workout"": ""Menurunkan Berat Badan"",
    ""durasi_latihan"": ""<=30 menit"",
    ""kelengkapan_alat"": ""Tidak ada"",
    ""mood"": ""Bagus"",
    ""user_id"": 15
}",Bagus,explore,5,"{
    ""usia"": ""Dewasa"",
    ""jenis_kelamin"": ""Pria"",
    ""kategori_bmi"": ""Berat badan normal"",
    ""kondisi_kesehatan"": ""Normal"",
    ""tingkat_kebugaran"": ""Sedang"",
    ""jenis_olahraga_favorit"": ""Kardio"",
    ""tujuan_workout"": ""Menurunkan Berat Badan"",
    ""durasi_latihan"": ""<=30 menit"",
    ""kelengkapan_alat"": ""Tidak ada""
}",2025-07-22 13:21:30,2025-07-22 13:21:37,0
23,15,34,2025-07-22,"{
    ""usia"": ""Dewasa"",
    ""jenis_kelamin"": ""Pria"",
    ""kategori_bmi"": ""Berat badan normal"",
    ""kondisi_kesehatan"": ""Normal"",
    ""tingkat_kebugaran"": ""Sedang"",
    ""jenis_olahraga_favorit"": ""Kardio"",
    ""tujuan_workout"": ""Menurunkan Berat Badan"",
    ""durasi_latihan"": ""<=30 menit"",
    ""kelengkapan_alat"": ""Tidak ada"",
    ""mood"": ""Bagus"",
    ""user_id"": 15
}",Bagus,explore,5,"{
    ""usia"": ""Dewasa"",
    ""jenis_kelamin"": ""Pria"",
    ""kategori_bmi"": ""Berat badan normal"",
    ""kondisi_kesehatan"": ""Normal"",
    ""tingkat_kebugaran"": ""Sedang"",
    ""jenis_olahraga_favorit"": ""Kardio"",
    ""tujuan_workout"": ""Menurunkan Berat Badan"",
    ""durasi_latihan"": ""<=30 menit"",
    ""kelengkapan_alat"": ""Tidak ada""
}",2025-07-22 13:21:40,2025-07-22 13:21:45,0
24,15,33,2025-07-22,"{
    ""usia"": ""Dewasa"",
    ""jenis_kelamin"": ""Pria"",
    ""kategori_bmi"": ""Berat badan normal"",
    ""kondisi_kesehatan"": ""Normal"",
    ""tingkat_kebugaran"": ""Sedang"",
    ""jenis_olahraga_favorit"": ""Kardio"",
    ""tujuan_workout"": ""Menurunkan Berat Badan"",
    ""durasi_latihan"": ""<=30 menit"",
    ""kelengkapan_alat"": ""Tidak ada"",
    ""mood"": ""Bagus"",
    ""user_id"": 15
}",Bagus,explore,-5,"{
    ""usia"": ""Dewasa"",
    ""jenis_kelamin"": ""Pria"",
    ""kategori_bmi"": ""Berat badan normal"",
    ""kondisi_kesehatan"": ""Normal"",
    ""tingkat_kebugaran"": ""Sedang"",
    ""jenis_olahraga_favorit"": ""Kardio"",
    ""tujuan_workout"": ""Menurunkan Berat Badan"",
    ""durasi_latihan"": ""<=30 menit"",
    ""kelengkapan_alat"": ""Tidak ada""
}",2025-07-22 13:21:49,2025-07-22 13:21:56,0
25,15,35,2025-07-22,"{
    ""usia"": ""Dewasa"",
    ""jenis_kelamin"": ""Pria"",
    ""kategori_bmi"": ""Berat badan normal"",
    ""kondisi_kesehatan"": ""Normal"",
    ""tingkat_kebugaran"": ""Sedang"",
    ""jenis_olahraga_favorit"": ""Kardio"",
    ""tujuan_workout"": ""Menurunkan Berat Badan"",
    ""durasi_latihan"": ""<=30 menit"",
    ""kelengkapan_alat"": ""Tidak ada"",
    ""mood"": ""Bagus"",
    ""user_id"": 15
}",Bagus,explore,5,"{
    ""usia"": ""Dewasa"",
    ""jenis_kelamin"": ""Pria"",
    ""kategori_bmi"": ""Berat badan normal"",
    ""kondisi_kesehatan"": ""Normal"",
    ""tingkat_kebugaran"": ""Sedang"",
    ""jenis_olahraga_favorit"": ""Kardio"",
    ""tujuan_workout"": ""Menurunkan Berat Badan"",
    ""durasi_latihan"": ""<=30 menit"",
    ""kelengkapan_alat"": ""Tidak ada""
}",2025-07-22 13:21:59,2025-07-22 13:22:03,0
26,15,35,2025-07-22,"{
    ""usia"": ""Dewasa"",
    ""jenis_kelamin"": ""Pria"",
    ""kategori_bmi"": ""Berat badan normal"",
    ""kondisi_kesehatan"": ""Normal"",
    ""tingkat_kebugaran"": ""Sedang"",
    ""jenis_olahraga_favorit"": ""Kardio"",
    ""tujuan_workout"": ""Menurunkan Berat Badan"",
    ""durasi_latihan"": ""<=30 menit"",
    ""kelengkapan_alat"": ""Tidak ada"",
    ""mood"": ""Bagus"",
    ""user_id"": 15
}",Bagus,explore,5,"{
    ""usia"": ""Dewasa"",
    ""jenis_kelamin"": ""Pria"",
    ""kategori_bmi"": ""Berat badan normal"",
    ""kondisi_kesehatan"": ""Normal"",
    ""tingkat_kebugaran"": ""Sedang"",
    ""jenis_olahraga_favorit"": ""Kardio"",
    ""tujuan_workout"": ""Menurunkan Berat Badan"",
    ""durasi_latihan"": ""<=30 menit"",
    ""kelengkapan_alat"": ""Tidak ada""
}",2025-07-22 13:22:06,2025-07-22 13:22:10,0
27,15,35,2025-07-22,"{
    ""usia"": ""Dewasa"",
    ""jenis_kelamin"": ""Pria"",
    ""kategori_bmi"": ""Berat badan normal"",
    ""kondisi_kesehatan"": ""Normal"",
    ""tingkat_kebugaran"": ""Sedang"",
    ""jenis_olahraga_favorit"": ""Kardio"",
    ""tujuan_workout"": ""Menurunkan Berat Badan"",
    ""durasi_latihan"": ""<=30 menit"",
    ""kelengkapan_alat"": ""Tidak ada"",
    ""mood"": ""Bagus"",
    ""user_id"": 15
}",Bagus,explore,5,"{
    ""usia"": ""Dewasa"",
    ""jenis_kelamin"": ""Pria"",
    ""kategori_bmi"": ""Berat badan normal"",
    ""kondisi_kesehatan"": ""Normal"",
    ""tingkat_kebugaran"": ""Sedang"",
    ""jenis_olahraga_favorit"": ""Kardio"",
    ""tujuan_workout"": ""Menurunkan Berat Badan"",
    ""durasi_latihan"": ""<=30 menit"",
    ""kelengkapan_alat"": ""Tidak ada""
}",2025-07-22 13:22:33,2025-07-22 13:22:36,0
28,15,35,2025-07-22,"{
    ""usia"": ""Dewasa"",
    ""jenis_kelamin"": ""Pria"",
    ""kategori_bmi"": ""Berat badan normal"",
    ""kondisi_kesehatan"": ""Normal"",
    ""tingkat_kebugaran"": ""Sedang"",
    ""jenis_olahraga_favorit"": ""Kardio"",
    ""tujuan_workout"": ""Menurunkan Berat Badan"",
    ""durasi_latihan"": ""<=30 menit"",
    ""kelengkapan_alat"": ""Tidak ada"",
    ""mood"": ""Bagus"",
    ""user_id"": 15
}",Bagus,exploit,5,"{
    ""usia"": ""Dewasa"",
    ""jenis_kelamin"": ""Pria"",
    ""kategori_bmi"": ""Berat badan normal"",
    ""kondisi_kesehatan"": ""Normal"",
    ""tingkat_kebugaran"": ""Sedang"",
    ""jenis_olahraga_favorit"": ""Kardio"",
    ""tujuan_workout"": ""Menurunkan Berat Badan"",
    ""durasi_latihan"": ""<=30 menit"",
    ""kelengkapan_alat"": ""Tidak ada""
}",2025-07-22 13:22:39,2025-07-22 13:22:53,0
29,15,35,2025-07-22,"{
    ""usia"": ""Dewasa"",
    ""jenis_kelamin"": ""Pria"",
    ""kategori_bmi"": ""Berat badan normal"",
    ""kondisi_kesehatan"": ""Normal"",
    ""tingkat_kebugaran"": ""Sedang"",
    ""jenis_olahraga_favorit"": ""Kardio"",
    ""tujuan_workout"": ""Menurunkan Berat Badan"",
    ""durasi_latihan"": ""<=30 menit"",
    ""kelengkapan_alat"": ""Tidak ada"",
    ""mood"": ""Bagus"",
    ""user_id"": 15
}",Bagus,explore,5,"{
    ""usia"": ""Dewasa"",
    ""jenis_kelamin"": ""Pria"",
    ""kategori_bmi"": ""Berat badan normal"",
    ""kondisi_kesehatan"": ""Normal"",
    ""tingkat_kebugaran"": ""Sedang"",
    ""jenis_olahraga_favorit"": ""Kardio"",
    ""tujuan_workout"": ""Menurunkan Berat Badan"",
    ""durasi_latihan"": ""<=30 menit"",
    ""kelengkapan_alat"": ""Tidak ada""
}",2025-07-22 13:23:02,2025-07-22 13:23:05,0
30,15,35,2025-07-22,"{
    ""usia"": ""Dewasa"",
    ""jenis_kelamin"": ""Pria"",
    ""kategori_bmi"": ""Berat badan normal"",
    ""kondisi_kesehatan"": ""Normal"",
    ""tingkat_kebugaran"": ""Sedang"",
    ""jenis_olahraga_favorit"": ""Kardio"",
    ""tujuan_workout"": ""Menurunkan Berat Badan"",
    ""durasi_latihan"": ""<=30 menit"",
    ""kelengkapan_alat"": ""Tidak ada"",
    ""mood"": ""Bagus"",
    ""user_id"": 15
}",Bagus,explore,5,"{
    ""usia"": ""Dewasa"",
    ""jenis_kelamin"": ""Pria"",
    ""kategori_bmi"": ""Berat badan normal"",
    ""kondisi_kesehatan"": ""Normal"",
    ""tingkat_kebugaran"": ""Sedang"",
    ""jenis_olahraga_favorit"": ""Kardio"",
    ""tujuan_workout"": ""Menurunkan Berat Badan"",
    ""durasi_latihan"": ""<=30 menit"",
    ""kelengkapan_alat"": ""Tidak ada""
}",2025-07-22 13:23:08,2025-07-22 13:23:11,0
31,15,22,2025-07-22,"{
    ""usia"": ""Dewasa"",
    ""jenis_kelamin"": ""Pria"",
    ""kategori_bmi"": ""Berat badan normal"",
    ""kondisi_kesehatan"": ""Normal"",
    ""tingkat_kebugaran"": ""Sedang"",
    ""jenis_olahraga_favorit"": ""Kardio"",
    ""tujuan_workout"": ""Meningkatkan Massa Otot & Kekuatan"",
    ""durasi_latihan"": ""<=60 menit"",
    ""kelengkapan_alat"": ""Dasar"",
    ""mood"": ""Bagus"",
    ""user_id"": 15
}",Bagus,explore,-5,"{
    ""usia"": ""Dewasa"",
    ""jenis_kelamin"": ""Pria"",
    ""kategori_bmi"": ""Berat badan normal"",
    ""kondisi_kesehatan"": ""Normal"",
    ""tingkat_kebugaran"": ""Sedang"",
    ""jenis_olahraga_favorit"": ""Kardio"",
    ""tujuan_workout"": ""Meningkatkan Massa Otot & Kekuatan"",
    ""durasi_latihan"": ""<=60 menit"",
    ""kelengkapan_alat"": ""Dasar""
}",2025-07-22 13:24:03,2025-07-22 13:24:11,0
32,15,15,2025-07-22,"{
    ""usia"": ""Dewasa"",
    ""jenis_kelamin"": ""Pria"",
    ""kategori_bmi"": ""Berat badan normal"",
    ""kondisi_kesehatan"": ""Normal"",
    ""tingkat_kebugaran"": ""Sedang"",
    ""jenis_olahraga_favorit"": ""Kardio"",
    ""tujuan_workout"": ""Meningkatkan Massa Otot & Kekuatan"",
    ""durasi_latihan"": ""<=60 menit"",
    ""kelengkapan_alat"": ""Dasar"",
    ""mood"": ""Bagus"",
    ""user_id"": 15
}",Bagus,explore,2,"{
    ""usia"": ""Dewasa"",
    ""jenis_kelamin"": ""Pria"",
    ""kategori_bmi"": ""Berat badan normal"",
    ""kondisi_kesehatan"": ""Normal"",
    ""tingkat_kebugaran"": ""Sedang"",
    ""jenis_olahraga_favorit"": ""Kardio"",
    ""tujuan_workout"": ""Meningkatkan Massa Otot & Kekuatan"",
    ""durasi_latihan"": ""<=60 menit"",
    ""kelengkapan_alat"": ""Dasar""
}",2025-07-22 13:24:13,2025-07-22 13:24:17,0
33,15,24,2025-07-22,"{
    ""usia"": ""Dewasa"",
    ""jenis_kelamin"": ""Pria"",
    ""kategori_bmi"": ""Berat badan normal"",
    ""kondisi_kesehatan"": ""Normal"",
    ""tingkat_kebugaran"": ""Sedang"",
    ""jenis_olahraga_favorit"": ""Kardio"",
    ""tujuan_workout"": ""Meningkatkan Massa Otot & Kekuatan"",
    ""durasi_latihan"": ""<=60 menit"",
    ""kelengkapan_alat"": ""Dasar"",
    ""mood"": ""Bagus"",
    ""user_id"": 15
}",Bagus,explore,5,"{
    ""usia"": ""Dewasa"",
    ""jenis_kelamin"": ""Pria"",
    ""kategori_bmi"": ""Berat badan normal"",
    ""kondisi_kesehatan"": ""Normal"",
    ""tingkat_kebugaran"": ""Sedang"",
    ""jenis_olahraga_favorit"": ""Kardio"",
    ""tujuan_workout"": ""Meningkatkan Massa Otot & Kekuatan"",
    ""durasi_latihan"": ""<=60 menit"",
    ""kelengkapan_alat"": ""Dasar""
}",2025-07-22 13:24:19,2025-07-22 13:24:22,0
34,15,17,2025-07-22,"{
    ""usia"": ""Dewasa"",
    ""jenis_kelamin"": ""Pria"",
    ""kategori_bmi"": ""Berat badan normal"",
    ""kondisi_kesehatan"": ""Normal"",
    ""tingkat_kebugaran"": ""Sedang"",
    ""jenis_olahraga_favorit"": ""Kardio"",
    ""tujuan_workout"": ""Meningkatkan Massa Otot & Kekuatan"",
    ""durasi_latihan"": ""<=60 menit"",
    ""kelengkapan_alat"": ""Dasar"",
    ""mood"": ""Bagus"",
    ""user_id"": 15
}",Bagus,explore,2,"{
    ""usia"": ""Dewasa"",
    ""jenis_kelamin"": ""Pria"",
    ""kategori_bmi"": ""Berat badan normal"",
    ""kondisi_kesehatan"": ""Normal"",
    ""tingkat_kebugaran"": ""Sedang"",
    ""jenis_olahraga_favorit"": ""Kardio"",
    ""tujuan_workout"": ""Meningkatkan Massa Otot & Kekuatan"",
    ""durasi_latihan"": ""<=60 menit"",
    ""kelengkapan_alat"": ""Dasar""
}",2025-07-22 13:24:24,2025-07-22 13:24:28,0
35,15,20,2025-07-22,"{
    ""usia"": ""Dewasa"",
    ""jenis_kelamin"": ""Pria"",
    ""kategori_bmi"": ""Berat badan normal"",
    ""kondisi_kesehatan"": ""Normal"",
    ""tingkat_kebugaran"": ""Sedang"",
    ""jenis_olahraga_favorit"": ""Kardio"",
    ""tujuan_workout"": ""Meningkatkan Massa Otot & Kekuatan"",
    ""durasi_latihan"": ""<=60 menit"",
    ""kelengkapan_alat"": ""Dasar"",
    ""mood"": ""Bagus"",
    ""user_id"": 15
}",Bagus,explore,5,"{
    ""usia"": ""Dewasa"",
    ""jenis_kelamin"": ""Pria"",
    ""kategori_bmi"": ""Berat badan normal"",
    ""kondisi_kesehatan"": ""Normal"",
    ""tingkat_kebugaran"": ""Sedang"",
    ""jenis_olahraga_favorit"": ""Kardio"",
    ""tujuan_workout"": ""Meningkatkan Massa Otot & Kekuatan"",
    ""durasi_latihan"": ""<=60 menit"",
    ""kelengkapan_alat"": ""Dasar""
}",2025-07-22 13:24:31,2025-07-22 13:24:35,0
36,15,22,2025-07-22,"{
    ""usia"": ""Dewasa"",
    ""jenis_kelamin"": ""Pria"",
    ""kategori_bmi"": ""Berat badan normal"",
    ""kondisi_kesehatan"": ""Normal"",
    ""tingkat_kebugaran"": ""Sedang"",
    ""jenis_olahraga_favorit"": ""Kardio"",
    ""tujuan_workout"": ""Meningkatkan Massa Otot & Kekuatan"",
    ""durasi_latihan"": ""<=60 menit"",
    ""kelengkapan_alat"": ""Dasar"",
    ""mood"": ""Bagus"",
    ""user_id"": 15
}",Bagus,explore,-5,"{
    ""usia"": ""Dewasa"",
    ""jenis_kelamin"": ""Pria"",
    ""kategori_bmi"": ""Berat badan normal"",
    ""kondisi_kesehatan"": ""Normal"",
    ""tingkat_kebugaran"": ""Sedang"",
    ""jenis_olahraga_favorit"": ""Kardio"",
    ""tujuan_workout"": ""Meningkatkan Massa Otot & Kekuatan"",
    ""durasi_latihan"": ""<=60 menit"",
    ""kelengkapan_alat"": ""Dasar""
}",2025-07-22 13:24:47,2025-07-22 13:24:50,0
37,15,15,2025-07-22,"{
    ""usia"": ""Dewasa"",
    ""jenis_kelamin"": ""Pria"",
    ""kategori_bmi"": ""Berat badan normal"",
    ""kondisi_kesehatan"": ""Normal"",
    ""tingkat_kebugaran"": ""Sedang"",
    ""jenis_olahraga_favorit"": ""Kardio"",
    ""tujuan_workout"": ""Meningkatkan Massa Otot & Kekuatan"",
    ""durasi_latihan"": ""<=60 menit"",
    ""kelengkapan_alat"": ""Dasar"",
    ""mood"": ""Bagus"",
    ""user_id"": 15
}",Bagus,explore,2,"{
    ""usia"": ""Dewasa"",
    ""jenis_kelamin"": ""Pria"",
    ""kategori_bmi"": ""Berat badan normal"",
    ""kondisi_kesehatan"": ""Normal"",
    ""tingkat_kebugaran"": ""Sedang"",
    ""jenis_olahraga_favorit"": ""Kardio"",
    ""tujuan_workout"": ""Meningkatkan Massa Otot & Kekuatan"",
    ""durasi_latihan"": ""<=60 menit"",
    ""kelengkapan_alat"": ""Dasar""
}",2025-07-22 13:24:53,2025-07-22 13:24:56,0
38,15,26,2025-07-22,"{
    ""usia"": ""Dewasa"",
    ""jenis_kelamin"": ""Pria"",
    ""kategori_bmi"": ""Berat badan normal"",
    ""kondisi_kesehatan"": ""Normal"",
    ""tingkat_kebugaran"": ""Sedang"",
    ""jenis_olahraga_favorit"": ""Kardio"",
    ""tujuan_workout"": ""Meningkatkan Massa Otot & Kekuatan"",
    ""durasi_latihan"": ""<=60 menit"",
    ""kelengkapan_alat"": ""Dasar"",
    ""mood"": ""Bagus"",
    ""user_id"": 15
}",Bagus,explore,-5,"{
    ""usia"": ""Dewasa"",
    ""jenis_kelamin"": ""Pria"",
    ""kategori_bmi"": ""Berat badan normal"",
    ""kondisi_kesehatan"": ""Normal"",
    ""tingkat_kebugaran"": ""Sedang"",
    ""jenis_olahraga_favorit"": ""Kardio"",
    ""tujuan_workout"": ""Meningkatkan Massa Otot & Kekuatan"",
    ""durasi_latihan"": ""<=60 menit"",
    ""kelengkapan_alat"": ""Dasar""
}",2025-07-22 13:24:59,2025-07-22 13:25:03,0
39,15,24,2025-07-22,"{
    ""usia"": ""Dewasa"",
    ""jenis_kelamin"": ""Pria"",
    ""kategori_bmi"": ""Berat badan normal"",
    ""kondisi_kesehatan"": ""Normal"",
    ""tingkat_kebugaran"": ""Sedang"",
    ""jenis_olahraga_favorit"": ""Kardio"",
    ""tujuan_workout"": ""Meningkatkan Massa Otot & Kekuatan"",
    ""durasi_latihan"": ""<=60 menit"",
    ""kelengkapan_alat"": ""Dasar"",
    ""mood"": ""Bagus"",
    ""user_id"": 15
}",Bagus,explore,5,"{
    ""usia"": ""Dewasa"",
    ""jenis_kelamin"": ""Pria"",
    ""kategori_bmi"": ""Berat badan normal"",
    ""kondisi_kesehatan"": ""Normal"",
    ""tingkat_kebugaran"": ""Sedang"",
    ""jenis_olahraga_favorit"": ""Kardio"",
    ""tujuan_workout"": ""Meningkatkan Massa Otot & Kekuatan"",
    ""durasi_latihan"": ""<=60 menit"",
    ""kelengkapan_alat"": ""Dasar""
}",2025-07-22 13:25:06,2025-07-22 13:25:09,0
